name,artist_1,artist_2,uri,year,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
I've Got An Angel - Remastered Version,Eurythmics,Annie Lennox,spotify:track:4ptZtGRf730xEEBtmmt1dh,1983,27,False,165400,0.679,0.902,0,-8.395,1,0.119,0.015,0.00534,0.052,0.627,107.043
Chompy's Paradise,BADBADNOTGOOD,,spotify:track:2XYKeBHVK3bN1eZmAz3xzL,2016,9,False,231682,0.485,0.473,3,-9.545,1,0.0312,0.5,0.948,0.127,0.115,114.341
Wrap It Up - Remastered Version,Eurythmics,Annie Lennox,spotify:track:478MUVateeBsNeJlUAMU6V,1983,24,False,214520,0.732,0.745,0,-8.111,1,0.0772,0.0218,4.35e-05,0.666,0.806,130.478
I Could Give You (A Mirror) - Remastered Version,Eurythmics,Annie Lennox,spotify:track:3tj2nDUnWlvmArKqzsdTDb,1983,32,False,230547,0.668,0.533,5,-11.124,0,0.0406,0.0142,1.07e-06,0.412,0.87,131.939
Jennifer - Remastered Version,Eurythmics,Annie Lennox,spotify:track:3fQWooU0XvlM8dx6ueryFf,1983,36,False,310400,0.657,0.487,5,-12.23,0,0.0304,0.0121,0.432,0.482,0.152,121.111
This Is The House - Remastered Version,Eurythmics,Annie Lennox,spotify:track:1jMVFrhcumqrnpwHFmKfdw,1983,26,False,301587,0.769,0.891,11,-7.56,1,0.0463,0.106,0.078,0.157,0.929,132.088
Redbone,Childish Gambino,,spotify:track:1xb5aS8n5nOlX5JHNXsPQE,2016,0,True,326933,0.746,0.345,1,-10.963,1,0.0875,0.183,0.00367,0.121,0.598,160.036
Somebody Told Me - Remastered Version,Eurythmics,Annie Lennox,spotify:track:0mbp865lIuiqKQRSD4tASg,1983,32,False,209013,0.677,0.636,5,-12.043,0,0.403,0.00725,0.000329,0.266,0.697,77.931
Home Is Where the Heart Is - Remastered Version,Eurythmics,Annie Lennox,spotify:track:6ScKOctGM2r8joAox3mzZc,1983,22,False,181400,0.796,0.575,0,-12.234,1,0.0841,0.096,0.00102,0.183,0.939,160.747
Baby's Gone Blue - Remastered Version,Eurythmics,Annie Lennox,spotify:track:6GSUzpXqFpzsvxUAGK4ALl,1983,20,False,257253,0.727,0.93,0,-6.633,1,0.0821,0.00357,0.574,0.423,0.343,120.773
Sweet Dreams (Are Made of This) - Hot Remix / Remastered Version,Eurythmics,Annie Lennox,spotify:track:0imYRG0WKxUOOcqBu3VX10,1983,45,False,319480,0.746,0.928,8,-3.881,1,0.0433,0.0302,0.000244,0.104,0.827,125.507
Satellite Of Love - Remastered Version,Eurythmics,Annie Lennox,spotify:track:4ZA3wwFbr5Thu8b1OvcKUB,1983,21,False,276093,0.225,0.615,0,-10.514,1,0.067,0.00384,0.0,0.169,0.117,151.661
2012 (If the World Would End) - Radio Mix,Mike Candys,Evelyn,spotify:track:4WX7SQd1rvdZaFlnIUaSpj,2012,55,False,166963,0.738,0.846,9,-5.416,1,0.103,0.115,0.0,0.0946,0.398,127.975
Gravity,Hovig,,spotify:track:5myq1sZmpLWsdTxhoQYkxA,2017,0,False,179961,0.5,0.738,10,-5.949,0,0.0865,0.0167,0.0,0.108,0.773,75.135
I'm in Love With the DJ - Video Edit,Manian,,spotify:track:0TvPMd75ONLQC710CfVoXx,2013,0,False,210000,0.711,0.752,6,-5.745,0,0.071,0.00615,7.24e-06,0.0564,0.619,127.947
Hello Romance - DJ Antoine vs Mad Mark 2k13 Radio Edit,DJ Antoine,,spotify:track:7FRUhOVXL4bUuz2lUWOqzi,2014,6,False,174667,0.609,0.743,0,-4.865,1,0.0586,0.119,1.36e-06,0.146,0.605,127.979
Fireflies,Owl City,,spotify:track:1mr3616BzLdhXfJmLmRsO8,2009,0,False,228347,0.513,0.661,3,-6.8,1,0.0439,0.0274,0.0,0.118,0.461,180.118
Preacher,OneRepublic,,spotify:track:6ke2FFU7CpND0DEszSS0FJ,2013,0,False,248347,0.481,0.699,1,-4.391,1,0.0284,0.0872,0.0,0.711,0.353,140.029
Tubthumping,Chumbawamba,,spotify:track:5rDsAMjmB4Qa5WNciJPsfK,2008,12,False,234133,0.394,0.944,2,-8.082,1,0.181,0.0906,0.0,0.473,0.616,207.686
Mr. Brightside,The Killers,,spotify:track:0eGsygTp906u18L0Oimnem,2004,0,False,222076,0.351,0.928,1,-3.71,1,0.0759,0.00113,0.0,0.0988,0.239,148.03
Let's Go (feat. Ne-Yo),Calvin Harris,Ne-Yo,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,2012,64,False,232800,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016
Hot Spot - Radio Edit,Modana,Carlprit,spotify:track:5DYaIk0dpTgHizFAXmoQsx,2013,16,False,200526,0.725,0.776,10,-5.302,0,0.0621,0.156,1e-06,0.298,0.589,128.041
I'm in Love,Ola,,spotify:track:3Q1cOcG3rxV2fYDb8gOa6W,2014,24,False,200387,0.757,0.689,10,-4.664,1,0.0392,0.00383,1.94e-05,0.0851,0.742,122.017
Shake 3x - Radio Edit,Rene Rodrigezz,DJ Antoine,spotify:track:734dDgIkvlUZ0zqonFEYFi,2011,0,False,185196,0.893,0.814,0,-5.209,1,0.352,0.167,0.00304,0.576,0.818,127.983
Enjoy Your Life (Video Mix),Darius & Finlay,Emanuel,spotify:track:6jHRyyoakDTOGu0o3meS6B,2013,0,False,195396,0.675,0.828,9,-5.576,1,0.0607,0.00529,1.15e-06,0.187,0.498,128.066
You are the only one,Sergey Lazarev,,spotify:track:7cVXtwDpck4Kne4Ce8Ge6q,2016,39,False,186892,0.632,0.895,11,-5.276,0,0.0605,0.0416,0.0,0.0885,0.282,127.983
Rest Of My Life,Ludacris,Usher,spotify:track:6SLUwdeias7fn6qVq6LcgP,2012,53,False,232027,0.531,0.88,2,-3.875,1,0.0406,0.0123,3.29e-06,0.176,0.266,127.993
Euphoria - Single Version,Loreen,,spotify:track:1xN7BpTAWnZkuSLOtRP6Qc,2012,56,False,181787,0.562,0.783,11,-4.727,0,0.0428,0.135,1.44e-05,0.282,0.391,132.06
Only Teardrops,Emmelie de Forest,,spotify:track:3yRwgprKX3If2zcuGfKFBu,2013,50,False,183240,0.561,0.844,0,-4.58,1,0.063,0.0945,0.0,0.22,0.446,110.968
World In Our Hands,Taio Cruz,,spotify:track:79xJXZeudmfMq4ay9yCFGd,2011,44,False,199987,0.726,0.797,9,-4.097,1,0.0272,0.128,0.0,0.154,0.624,117.969
Sunshine (Fly So High) - Radio Mix,Mike Candys,Sandra Wild,spotify:track:5AVSf9b8Za80XgauqpkQGE,2012,14,False,187126,0.578,0.934,8,-3.404,1,0.213,0.0896,0.0,0.174,0.46,128.987
I Don't Wanna Dance - Radio Edit,Alex Gaudino,Taboo,spotify:track:09cYKIujtzMrDrNTX4MxXW,2012,0,False,187500,0.578,0.969,2,-2.111,1,0.248,0.00477,1.27e-06,0.296,0.505,128.132
Let It Roll,Flo Rida,,spotify:track:0W0FFzJ1lhTxt0JLrsiULh,2012,52,False,194453,0.701,0.915,4,-3.887,0,0.128,0.171,0.0,0.394,0.698,127.101
The Rhythm of the Night - Video Edit,Cascada,,spotify:track:79ANFdEcgbbfaOrDcE4iIS,2012,0,False,201778,0.644,0.87,0,-5.375,0,0.0493,0.00601,2.7e-05,0.11,0.669,127.998
Hot Right Now (feat. RITA ORA) - Radio Edit,DJ Fresh,Rita Ora,spotify:track:2SSYLcSiT7oImgsS8cPyQu,2012,55,False,182333,0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.224,0.476,175.017
In My Mind (feat. Georgi Kay) - Axwell Radio Edit,Ivan Gough,Feenixpawl,spotify:track:6Uj2uYNRJs4nHv5uQxmkDh,2012,41,False,185625,0.51,0.831,7,-4.514,0,0.0606,0.0435,3.14e-06,0.346,0.376,128.025
Call Me A Spaceman - Radio Edit,Hardwell,Mitch Crown,spotify:track:1UPyhGntpIx9jGJ5UVtKVS,2012,56,False,189375,0.581,0.877,3,-3.595,0,0.0486,0.0172,0.0,0.248,0.35,127.952
Scream,Usher,,spotify:track:5sAlmL7Qp9N9BJTADkwEt9,2012,0,False,234693,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992
Riot On The Dancefloor,Groove Coverage,,spotify:track:4E66OUjk7fjc0P4G1hsyjO,2012,0,False,176913,0.707,0.566,7,-5.947,0,0.059,0.0125,0.00509,0.7,0.925,132.985
All My People,Sasha Lopez,,spotify:track:2JY04WbtwfYltefsImOcjg,2011,49,False,232046,0.79,0.912,11,-5.48,0,0.0563,0.0189,0.00169,0.954,0.812,127.957
Chasing The Sun,The Wanted,,spotify:track:0j4kPncBrdidY9Mfl1eZ1d,2013,52,False,195418,0.649,0.773,7,-5.888,0,0.0891,0.169,0.0,0.374,0.65,128.082
1.000.000,Alexandra Stan,Carlprit,spotify:track:3ORKQJCTt7XhaCxupu5f0g,2011,0,False,198640,0.504,0.91,0,-4.76,1,0.101,0.0992,0.0,0.312,0.647,182.02
Dance Again,Jennifer Lopez,Pitbull,spotify:track:4d2hD63oUGU3s7L66JD0BE,2012,65,False,237267,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988
Who (Radio Edit),Tujamo & Plastik Funk,,spotify:track:3TRL1KwXgyf02lpLVf07Ho,2012,22,False,190762,0.875,0.746,1,-6.562,1,0.0589,0.004,0.892,0.0416,0.338,124.98
I'm On You - DJ Antoine vs Mad Mark Video Edit,Timati,Diddy,spotify:track:6oDeoC3efxcKdv9GjBdXbX,2011,0,True,246154,0.694,0.676,6,-5.159,0,0.0382,0.0606,0.0,0.287,0.762,122.928
Hot Girls - Radio Edit,Dony,Elena,spotify:track:4qQeh1MvWC78fGG0JaUq4I,2011,14,False,222040,0.905,0.803,0,-4.126,0,0.0422,0.0611,0.0248,0.169,0.77,126.98
Bounce (feat. Kelis) - Radio Edit,Calvin Harris,Kelis,spotify:track:36cmM3MBMWWCFIiQ90U4J8,2012,61,False,222187,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941
Got to Know What's Going On,Bill Wurtz,,spotify:track:473UAvIVzoWlNlJkv3CBMs,2017,30,False,151618,0.797,0.423,7,-11.079,1,0.0582,0.346,0.00173,0.137,0.647,101.953
We Could Just Get High,Bill Wurtz,,spotify:track:3DKU78r2kEkXAR8YGBTojT,2014,30,True,208457,0.694,0.488,7,-11.875,0,0.0381,0.042,0.00514,0.441,0.719,113.994
In California,Bill Wurtz,,spotify:track:3x7bxNyp7c3EprzGzz7WfU,2017,30,True,203036,0.739,0.467,0,-13.108,0,0.0471,0.0499,0.113,0.0704,0.597,111.956
New Canaan,Bill Wurtz,,spotify:track:6Vxrr23Kse86mQZEFE0ruF,2014,30,True,175161,0.638,0.509,3,-11.337,1,0.0345,0.178,4.03e-06,0.118,0.54,109.942
London Calling - Remastered,The Clash,,spotify:track:5jzma6gCzYtKB1DbEwFZKH,1979,71,False,200480,0.651,0.801,0,-7.34,1,0.0513,0.123,0.0,0.0825,0.776,133.763
It's Gonna Be Alright,Bill Wurtz,N/A,spotify:track:4Ep2HJ1nWvt7SXQLEdgtJj,2014,31,False,218000,0.73,0.426,5,-11.39,1,0.0423,0.141,0.000116,0.135,0.903,149.98
Movie Star,Bill Wurtz,,spotify:track:5zMFeMnr96hoF95qPwWe8E,2017,30,False,175909,0.765,0.394,11,-12.446,1,0.0307,0.234,0.154,0.114,0.702,132.004
#thatPOWER,will.i.am,Justin Bieber,spotify:track:01TuObJVd7owWchVRuQbQw,2013,67,False,279507,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999
Lighters Up - Radio Edit,Houseshaker,,spotify:track:2O3BMy8WuWqWPtHCL8IAMZ,2013,4,False,201900,0.589,0.877,5,-2.642,1,0.0399,0.00681,0.0,0.199,0.373,128.007
Move Your Body (2012 Version) - Radio Edit,Benny Benassi,Marshall Jefferson,spotify:track:68X6QLqUaOihmrHr46P5Bm,2016,2,False,218086,0.614,0.932,4,-0.112,0,0.177,0.291,0.0,0.0616,0.299,128.061
Doing It Right - Remady Summer 2012 Radio Edit,Remady,ManuL,spotify:track:2nO5sw9Ilpx1QOmgjcnzhJ,2012,14,False,188640,0.662,0.871,7,-3.149,1,0.0409,0.00431,0.0,0.26,0.711,128.06
The Riddle Anthem - Original Mix,Jack Holiday,Mike Candys,spotify:track:0tJGu35vc8MkxhvgjSVkD3,2012,20,False,291330,0.67,0.897,6,-5.892,0,0.0353,0.00115,0.0694,0.0549,0.732,126.996
My Life Is a Party - R.I.O. Video Edit,ItaloBrothers,,spotify:track:6jMTjvVyvozBf35qHEQwjG,2013,0,False,207791,0.718,0.752,0,-4.766,1,0.0299,0.0558,0.00147,0.168,0.835,127.987
Something in the Air - Radio Edit,DJ Antoine,Mad Mark,spotify:track:3GRLxMjoDp8WRbWGwKsRTS,2014,3,False,199053,0.713,0.707,6,-4.288,0,0.0722,0.325,0.0,0.124,0.844,128.084
Mond - Video Edit,Rob & Chris,Sandberg,spotify:track:4vHgjNNM3Fid0lMZ97pm6z,2012,0,False,182996,0.684,0.739,8,-6.908,0,0.234,0.0311,0.0,0.202,0.86,127.965
Think About That Way Feat. Rameez,Groove Coverage,,spotify:track:1Byxt8jIJ9Z0DLyuJWWzw2,2012,14,False,192573,0.678,0.804,0,-6.638,1,0.0727,0.00246,0.0,0.694,0.505,127.974
Phenomenon - Video Mix,Darius & Finlay,Tony T,spotify:track:40aYUDD9hAd0ZWysIyVmMq,2013,7,False,210361,0.686,0.861,0,-4.563,1,0.0492,0.15,0.0,0.34,0.881,128.052
What Love Can Do (Radio Edit),Max K.,,spotify:track:2fWE6Dzzyjd3F6qzIpKyJV,2012,0,False,201134,0.654,0.757,7,-4.479,0,0.0324,0.0447,0.00064,0.34,0.622,127.942
Rattle,Bingo Players,,spotify:track:6lPIw0e4gnksY01oc1MwRT,2011,0,False,287184,0.744,0.957,7,-4.8,1,0.0519,0.00152,0.881,0.353,0.529,127.99
Silhouettes - Syn Cole Creamfields Mix Radio Edit,Avicii,Ash Pournouri,spotify:track:4X2BIIya9UFeVKF9G6nU4d,2012,35,False,204387,0.616,0.86,5,-2.711,0,0.0557,0.0354,0.000148,0.0738,0.522,127.995
Broadway - Radio Edit,DJ Antoine,Mad Mark,spotify:track:14byJgUykuFpeLL2v6freI,2011,0,False,200934,0.681,0.904,11,-4.942,0,0.0459,0.0321,0.00606,0.105,0.407,127.945
"Back in Time - featured in ""Men In Black 3""",Pitbull,,spotify:track:42B7tsc3N17lBufA1tcTWa,2012,26,False,207440,0.727,0.91,0,-4.516,1,0.0466,0.00211,1.01e-06,0.165,0.747,127.088
Midnight Sun,Elena,,spotify:track:5mjyJx3gBWhUxEa6bzDcfm,2010,34,False,195727,0.934,0.703,1,-3.747,1,0.102,0.0392,0.000448,0.0658,0.667,128.036
Party Shaker (feat. Nicco) - Video Edit,R.I.O.,Nicco,spotify:track:6zBsEthJX7GEQgYbhFGJWP,2012,0,False,206537,0.669,0.923,7,-4.113,1,0.0332,0.0102,2.49e-06,0.0659,0.967,127.998
Sing La La La (E-Partment Extended Mix)[feat. Flo Rida & Dale Saunders],Carolina Marquez,,spotify:track:70xJuhOxzF4zMmVRKEjEph,2013,7,False,280337,0.727,0.827,9,-3.401,1,0.0653,0.00191,0.000176,0.181,0.636,127.978
Million Voices - Radio Edit,Otto Knows,,spotify:track:3dIDJj2RaJGNzPjk7HFONt,2013,50,False,191187,0.579,0.858,8,-7.365,1,0.0378,0.00234,0.00881,0.0855,0.086,125.928
Ready Or Not (Video Edit)[feat. U-jean],R.I.O.,,spotify:track:2nBQKu8Ky08Alscvo5pXXG,2013,7,False,207683,0.671,0.887,2,-6.25,1,0.0288,0.0228,0.0033,0.119,0.945,128.021
Just A Little Bit (Spencer & Hill Airplay Edit),Claudia feat. Fatman Scoop,,spotify:track:69jn8T6NBs4PTY0AcWgpbY,2011,1,False,214330,0.692,0.841,4,-7.957,0,0.0389,0.000214,0.662,0.658,0.931,126.539
Crazy World - Radio Edit,DJ Antoine,Mad Mark,spotify:track:1Y2Vb0aX5sCIxKuLbTsnyk,2013,8,False,193434,0.637,0.889,0,-3.877,1,0.0529,0.233,0.0,0.253,0.59,128.012
Touch the Stars - Original Radio Edit,Nick Corline feat. Nuthin' Under A Million,,spotify:track:3NgSQiLV2wq7EkHyNK9NWA,2013,7,False,214298,0.756,0.881,4,-3.848,0,0.0899,0.029,2.32e-05,0.317,0.704,126.974
Shut Up And Kiss Me (Edit),DJ Sammy,,spotify:track:7hKmy034mrrHKYIQYPgT5a,2013,8,False,182764,0.652,0.733,11,-5.88,1,0.0338,0.00723,0.0,0.127,0.534,127.982
Hurricane - Radio Edit,Mastiksoul,David Anthony,spotify:track:7l6A4bb1VrwMfsLBazU8Jd,2012,13,False,210469,0.711,0.927,10,-2.751,1,0.037,0.0789,0.0,0.103,0.693,128.014
So in Luv (Video Edit)[feat. Kelli Leigh & Renald],Flashrider,,spotify:track:21b6wI60ERhCD7nm6V9VGl,2013,0,False,187524,0.566,0.934,1,-4.094,0,0.105,0.0911,0.0,0.707,0.848,128.032
Numb,Usher,,spotify:track:0GfXd2we2wXxAeHoy5fRsM,2012,0,False,225520,0.577,0.687,8,-7.601,1,0.0471,0.0113,4.42e-06,0.112,0.291,124.956
Saturday Night - Max K. Remix Edit,Whigfield,Carlprit,spotify:track:1fmAMv5RDMSUYMpxAsWXtr,2013,10,False,199733,0.664,0.94,11,-3.404,1,0.0722,0.0323,0.0,0.374,0.841,130.04
I'm All Yours,Jay Sean,Pitbull,spotify:track:1UMWbdzeucChFiry9SYQ2w,2012,0,False,218573,0.664,0.886,0,-4.055,0,0.0385,0.0259,0.0,0.283,0.669,128.027
Star - Radio Edit,Christopher S feat. Max Urban,,spotify:track:1iEvGVn8P8DdZxuBlg1gMH,2011,13,False,182995,0.753,0.581,11,-5.675,0,0.0606,0.006,0.0,0.074,0.789,128.953
Never,Guenta K.,BFF,spotify:track:0jvJ0cZLteOkR20c9WrFo1,2013,2,False,182498,0.649,0.816,5,-4.802,1,0.0599,0.0552,0.0,0.162,0.451,130.012
Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,Alesso,spotify:track:5Sey3HgGa6KB46mlOyCClZ,2012,8,False,205440,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098
U & I (Hakuna Matata) (David May Original Mix),Patrick Miller,,spotify:track:05gaXwinL3XPQrG5eGUyLs,2014,1,False,200315,0.582,0.988,2,-3.365,0,0.112,0.136,0.0,0.955,0.502,127.045
Love Is Everywhere - Radio Edit,Max K.,,spotify:track:6nmOMeiT7cGYEfeqRqUNN8,2012,5,False,156166,0.627,0.852,2,-5.208,1,0.0386,0.00297,6.69e-05,0.239,0.453,130.002
Le Bump - Original Mix,Yolanda Be Cool,Crystal Waters,spotify:track:4ijX4FOkSXSxK1vqAi9oqX,2011,2,False,280592,0.943,0.705,6,-6.554,0,0.237,0.00927,0.00016,0.0816,0.715,125.01
Hollywood (Video Edit),Slazy,,spotify:track:3ucHlXMVFNLlnBZ9unjlaP,2012,0,False,189092,0.768,0.863,9,-4.908,1,0.378,0.138,1.57e-06,0.379,0.598,128.017
Ubap - Video Mix,Darius & Finlay,Tom Mountain,spotify:track:6gVLPC6hQyucaJrqTRSYhz,2013,10,False,202046,0.804,0.697,0,-4.142,1,0.0451,0.112,0.0,0.163,0.586,126.965
Long Time (feat. Andreas Moe) - Radio Edit,John De Sohn,Andreas Moe,spotify:track:5Rcq5IW9Yjh6kuNQHZWaAC,2012,27,False,179880,0.524,0.814,1,-8.225,0,0.044,0.039,1.8e-06,0.366,0.358,127.961
The One and Only - Original Edit,Marc Kiss,,spotify:track:4HA1Wmj5wlOjmQfs8RfbzX,2012,8,False,228817,0.633,0.858,11,-4.525,1,0.0366,0.00181,1.95e-05,0.0657,0.784,128.012
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,Nicky Romero,spotify:track:4q7dBdsALA5BSunzryc104,2012,52,False,208316,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946
"Tease Me, Please Me (Album Version)",Andrew Spencer,,spotify:track:6YEcoddcZ9B418KdcXYkNw,2012,0,False,225000,0.689,0.966,4,-3.731,1,0.0565,0.301,0.000101,0.574,0.277,128.022
All I Live For - DJ Antoine vs Mad Mark 2k13 Radio Edit,Mad Mark & FlameMakers,,spotify:track:05ag7ByV8Nia3bLJfsugx2,2013,2,False,206550,0.617,0.873,0,-4.406,1,0.0299,0.106,0.0,0.1,0.338,127.939
Holidays - Radio Edit,Remady,Manu-L,spotify:track:6yqKkQyCvJZjjf9p3I9In8,2013,0,False,182582,0.65,0.756,1,-3.085,1,0.0392,0.00277,0.0,0.395,0.601,128.053
Hangover,Taio Cruz,Flo Rida,spotify:track:5pmL3RzOy3IvGFaSDi4hZL,2011,72,True,244907,0.606,0.883,3,-3.243,1,0.0423,0.00872,0.0,0.0698,0.608,128.053
Tonight - R.I.O. Edit,Manian,Nicco,spotify:track:66j9mQFe1IVaxiPAhwHzWB,2013,0,False,206827,0.587,0.862,2,-5.996,1,0.035,0.0125,0.0,0.342,0.772,128.001
Last Night a D.J. Saved My Life - Radio Mix,Leony!,,spotify:track:2ej5qTyb0hzZoNSrOwS3cV,2012,13,False,167734,0.701,0.93,6,-1.72,0,0.0847,0.0657,6.67e-06,0.167,0.341,128.024
Party Around the World - Michael Mind Project Remix Edit,Carlprit,CVB,spotify:track:1BUbceB1E8p52rgIeChqXw,2013,32,False,183154,0.637,0.933,5,-3.998,1,0.0801,0.0323,0.0,0.182,0.765,127.938
Real Love - Radio Mix,Jack Holiday feat. Patrick Miller,,spotify:track:7EptYWcHss7te9c7vWWX5D,2013,2,False,162911,0.581,0.85,2,-3.23,0,0.0662,0.00787,0.000242,0.136,0.35,127.994
"Tease Me, Please Me (Gordon & Doyle Remix)",Andrew Spencer,,spotify:track:3vvP1hwPpepSeNArUtuGh4,2012,0,False,351099,0.771,0.594,6,-6.12,1,0.123,0.0106,0.00181,0.0549,0.579,127.995
Higher (Radio Edit),Picco & DJ Falk present: DJs On Air,,spotify:track:4iYkqgjoNwoSXTaVACNetW,2012,0,False,247012,0.636,0.76,8,-9.14,0,0.372,0.0143,0.01,0.516,0.404,128.008
Children - Original Higher Level Mix,Jack Holiday,Mike Candys,spotify:track:4G0umjgADSAcLf7r1XFNCa,2012,19,False,300110,0.653,0.931,6,-5.886,1,0.047,0.00477,0.608,0.296,0.211,128.009
Broadway - DJ Antoine vs Mad Mark 2k12 Radio Edit,DJ Antoine vs. Mad Mark,,spotify:track:3dlaQUMLUNsonA6VmQwrc5,2012,13,False,172800,0.784,0.747,11,-4.963,0,0.0532,0.0438,0.000453,0.0718,0.7,127.962
Resurrection - Axwell's Recut Radio Version,Michael Calfan,,spotify:track:2WaA5bVXcIqqpz9j0gd7qK,2011,53,False,166875,0.666,0.952,3,-2.492,1,0.0359,0.0318,0.678,0.216,0.622,128.076
Turn Me On (feat. Nicki Minaj),David Guetta,Nicki Minaj,spotify:track:6T27IN7Ai94BeDv6PPCmoC,2012,64,False,199680,0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96
Get Back (Asap),Alexandra Stan,,spotify:track:2iMO8ADvtYXKd9Ge6WKUCJ,2011,0,False,209093,0.708,0.906,0,-3.944,0,0.0412,0.0358,0.154,0.116,0.691,127.997
The Night Out,Martin Solveig,,spotify:track:11HMrY3pmoKx1V7cPnEtm0,2011,0,False,285173,0.613,0.792,8,-2.971,0,0.103,0.000356,0.00139,0.0848,0.646,128.006
Here We Go (Allez allez) - Michael Mind Project Radio Edit,Carlprit,Michael Mind Project,spotify:track:2BXrFhng9C4diq4Tjae2oR,2013,17,False,189666,0.502,0.924,0,-4.955,1,0.11,0.00183,0.0,0.292,0.424,129.976
Club Rocker - Odd Remix Edit,INNA,,spotify:track:0AMsdvgkjqnA5Taeq8oCMU,2011,0,False,217133,0.703,0.897,6,-5.205,0,0.0424,0.00157,0.0274,0.402,0.427,128.062
Endless Summer - Video Version,Oceana,,spotify:track:07S7ulcZEc7xeOOmMyiORY,2012,0,False,191121,0.623,0.911,3,-4.069,0,0.206,0.164,0.0,0.13,0.789,124.936
Stamp On The Ground,ItaloBrothers,,spotify:track:1CTNJ1q04w5kFJE70ZLCMp,2010,0,False,197962,0.635,0.827,11,-7.541,0,0.0583,0.211,0.00719,0.0947,0.272,149.974
Rock To The Beat (Video Mix),Darius & Finlay,Nicco,spotify:track:4VnGFGjO9HH5OgEDA9VvVR,2010,0,False,213073,0.709,0.734,5,-7.273,1,0.0353,0.00392,0.0,0.385,0.556,127.95
Holiday - DJ Antoine Vs Mad Mark 2K15 Radio Edit,DJ Antoine,Akon,spotify:track:6CuDGNCQVx5tNEccqsOPJz,2016,37,False,211726,0.77,0.823,1,-3.713,1,0.038,0.224,2.71e-05,0.0913,0.58,125.975
No Superstar - Radio Edit,Remady P&R,,spotify:track:477JClr5vzgSTVLm8gVTfp,2009,0,False,217559,0.454,0.863,11,-4.992,0,0.04,0.00371,0.0275,0.0947,0.569,128.002
Miracles - Radio Edit,Mike Candys,Maury,spotify:track:7HKzBOp0gjgxLkrMs9OAJ5,2014,23,False,162150,0.571,0.91,2,-2.925,1,0.0467,0.107,0.0,0.264,0.49,127.987
Infinity 2008 - Klaas Vocal Edit,Guru Josh Project,Klaas,spotify:track:3aQz0z86zrKjd1mcZlonxE,2008,71,False,192294,0.498,0.862,7,-6.02,0,0.0589,0.000313,0.00941,0.352,0.47,128.034
Remember to Forget - Michael Mind Project Radio Edit,Carlprit,Jaicko,spotify:track:21yRkWUb2mgCoI5dLXj8RG,2014,28,False,231957,0.588,0.932,5,-3.882,0,0.0717,0.00346,0.0,0.114,0.572,129.961
Deep in Love (Radio Edit),Tom Boxer,Morena,spotify:track:15kpbj95JXuxQgEYcg5g80,2012,47,False,208493,0.734,0.794,1,-5.897,1,0.0414,0.0436,1.38e-06,0.214,0.368,128.084
Zaleilah,Mandinga,,spotify:track:2i4jGe5A43xlRpiW1DJWRI,2012,30,False,218480,0.692,0.816,0,-4.724,1,0.0516,0.0265,0.000684,0.32,0.794,126.989
Sweet Child O' Mine,Guns N' Roses,,spotify:track:7o2CTH4ctstm8TNelqjb51,1987,80,False,354520,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116
Immigrant Song - Remaster,Led Zeppelin,,spotify:track:78lgmZwycJ3nzsdgmPPGNx,1970,75,False,146250,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937
Sun Is Up (Cahill Radio Edit),INNA,,spotify:track:0b2qFfvefIpR2vCcBA5lOF,2011,30,False,205498,0.655,0.914,0,-3.774,0,0.127,0.00206,0.0215,0.35,0.713,127.971
Iconic,Moonbootica,,spotify:track:7Ki042RCrkOxG9boiMPwIg,2012,12,False,313618,0.62,0.777,9,-5.674,0,0.238,0.000714,0.00882,0.147,0.6,126.986
I Follow Rivers - The Magician Remix,Lykke Li,The Magician,spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,2011,71,False,280070,0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974
Spectrum,Zedd,Matthew Koma,spotify:track:6ii7kTrjostB8G21X9S6P0,2012,0,False,243413,0.611,0.785,0,-4.432,0,0.0346,0.0127,0.00325,0.125,0.414,129.972
