danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms
0.212,0.903,5,-5.311,1,0.0412,0.127,0.898,0.553,0.767,173.188,spotify:track:6loM6NvgKmxyCiMaQBSJkw,145627
0.723,0.852,1,-6.866,0,0.237,0.0135,0.0,0.14,0.866,94.021,spotify:track:40hvd4WEYCt7b159VJEg12,224973
0.361,0.997,6,-1.225,1,0.0995,0.00442,3.48e-06,0.328,0.227,147.961,spotify:track:1llK3WvpGjCkfEFlL5acTW,148893
0.275,0.993,9,-5.474,0,0.138,0.000186,0.0,0.302,0.19,148.725,spotify:track:2HY0xuuAqkGAlocHJ2Plu3,229067
0.364,0.873,9,-3.709,1,0.0532,6.44e-05,7.44e-05,0.326,0.532,176.852,spotify:track:5q0VCN2OvHZBsn8T9gh8nO,183127
0.393,0.91,5,-4.613,0,0.0624,2.94e-05,0.44,0.318,0.251,140.062,spotify:track:1dnkljuEh79HyaKJu9N8cp,207453
0.355,0.914,0,-3.389,1,0.0521,0.000202,0.322,0.172,0.399,95.024,spotify:track:5oN9taJJ2g7ydjiKtaTnRA,260333
0.3,0.816,10,-6.2,0,0.034,0.0012,0.525,0.219,0.341,170.051,spotify:track:2SPI1dXVaZvR4qlwbzxdcC,217440
0.407,0.946,0,-5.753,1,0.05,5.79e-05,0.187,0.422,0.71,155.092,spotify:track:6pmnLlu0OhMNFXEEgkiYEX,343293
0.259,0.769,4,-5.692,1,0.0637,0.0112,0.0215,0.576,0.468,149.984,spotify:track:3038NH8wdXx0owuMdVTTrI,386840
0.495,0.883,0,-4.604,0,0.0359,0.00014,0.000445,0.287,0.755,102.473,spotify:track:0NBcMaT9LFP0CQ87NqTiVC,193027
0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531,spotify:track:7uX3gufAoBVqKVoD3dBLLD,179016
0.562,0.665,1,-4.054,1,0.0331,0.00977,0.0,0.0631,0.446,75.028,spotify:track:4xr1SoDo9nDvDIoHZgBFs7,220693
0.629,0.491,2,-10.579,1,0.0363,0.243,1.46e-05,0.129,0.394,122.576,spotify:track:3yKfMGDeQgWCc7EQoZFx3M,176879
0.754,0.639,9,-6.59,1,0.0322,0.158,0.0,0.103,0.684,100.033,spotify:track:0CX3U3R4YgdoEA75UKOjX1,251507
0.5,0.889,2,-4.52,1,0.0765,0.000432,0.393,0.0746,0.39,124.011,spotify:track:6hG0mZq9jVt7nt5xnxYfq4,182993
0.547,0.651,1,-5.203,1,0.0328,0.000246,3.82e-06,0.144,0.512,120.128,spotify:track:2wPmhjUAUmmrBEysEkhda9,193050
0.514,0.828,4,-4.783,1,0.318,0.131,0.0,0.688,0.655,96.916,spotify:track:7zBNnkfKNHxW2y8YvLuIqY,214227
0.846,0.828,1,-5.447,1,0.165,0.51,1.28e-06,0.0906,0.908,97.453,spotify:track:7aZiDdufBX2Ek8OUuxK0IQ,219640
0.601,0.723,5,-5.98,1,0.148,0.0854,0.0,0.859,0.697,82.514,spotify:track:5bWS7r07BUziAH4z1F1ENg,213147
0.674,0.81,2,-7.271,1,0.325,0.439,0.0,0.0571,0.566,90.026,spotify:track:1HYDWLbIUq1iqONPK89i54,248133
0.849,0.699,7,-5.097,1,0.205,0.133,0.0,0.128,0.602,89.987,spotify:track:5fc9tPC0h83FxtvMy9ldHA,249627
0.609,0.874,9,-4.784,0,0.0638,0.623,0.0,0.132,0.523,97.922,spotify:track:0HDVr7DVXJIJXVzHxTiSS5,209267
0.79,0.752,11,-4.907,0,0.14,0.343,5.35e-06,0.242,0.831,97.02,spotify:track:6Qkh02qnr4yrNj2GSpCdpH,210693
0.446,0.79,5,-5.409,0,0.172,0.222,0.0,0.126,0.711,84.655,spotify:track:675WlZEd2QeFQmGFdSO3Gz,229933
0.626,0.808,5,-4.978,0,0.224,0.401,0.00692,0.192,0.457,180.136,spotify:track:35pYopBurUc5kgPrM2kHZN,206053
0.856,0.677,2,-8.998,1,0.327,0.275,1.04e-06,0.133,0.461,95.011,spotify:track:1vUN3zGnnQOJGI0TN0sHlJ,219493
0.619,0.584,3,-8.716,1,0.0325,0.353,1.46e-06,0.184,0.615,116.349,spotify:track:3hjSJFD7CgqzIfjt0bRFtn,263907
0.667,0.855,1,-5.478,1,0.0812,0.392,1.77e-05,0.416,0.847,93.142,spotify:track:1Se3yQH3yu9HZIOfH9W67X,238400
0.766,0.838,10,-4.916,1,0.282,0.172,0.0,0.0784,0.816,86.28,spotify:track:5nAh9hhfJ6gDgmM7OvReAh,226747
0.816,0.876,1,-5.137,0,0.186,0.501,1.09e-05,0.146,0.653,106.783,spotify:track:0EILCBdkTmIkL8iWFO2L2d,206280
0.767,0.877,1,-6.037,1,0.111,0.362,0.0,0.292,0.961,96.01,spotify:track:58dBZbrdTDicJK8r3JYx1h,246067
0.76,0.618,4,-7.55,1,0.235,0.276,0.0,0.127,0.554,95.009,spotify:track:4bCGv3eWTCP8GtSdj5G7Iy,246920
0.807,0.786,1,-5.474,1,0.0961,0.411,0.0,0.18,0.622,94.025,spotify:track:0TcTVE3Zv3mE4wmKleRnsB,186347
0.81,0.614,6,-5.267,0,0.27,0.0629,0.0,0.144,0.639,89.997,spotify:track:4XsuxQXXEbYB7qfDZAwHPP,202387
0.749,0.92,0,-3.911,1,0.171,0.192,2.13e-06,0.145,0.773,86.741,spotify:track:74vlb0a3rujqHZtqyvOdaZ,312000
0.755,0.877,9,-6.595,0,0.0475,0.0193,0.000104,0.0479,0.906,102.667,spotify:track:48wh2YX9lQCryJNLki2rQd,210493
0.719,0.865,2,-5.252,1,0.143,0.0101,1.47e-06,0.0279,0.961,146.061,spotify:track:3nu9ZALG23u94QigiPIwVq,159427
0.822,0.905,2,-6.782,1,0.223,0.11,0.0,0.187,0.768,124.727,spotify:track:4cQJrb1CkFkaNcDrSoJfMv,253133
0.672,0.846,5,-6.364,0,0.392,0.13,0.0,0.822,0.623,86.017,spotify:track:7bt0XFnfxmJlY4o7xkGzHX,335867
0.662,0.921,11,-3.952,0,0.0587,0.127,0.0,0.769,0.555,99.978,spotify:track:7hqKnQZR5AR5Zhvd6XrQs2,246787
0.87,0.871,4,-5.575,0,0.111,0.23,0.0,0.504,0.814,106.975,spotify:track:4LM3fd05ZpYsk2V0851U8w,232139
0.684,0.883,6,-5.381,0,0.12,0.606,0.0,0.0859,0.726,95.344,spotify:track:6jwP3FTza0AmQrppgMp6wY,246893
0.711,0.718,6,-5.739,1,0.038,0.00824,0.00208,0.0732,0.688,117.071,spotify:track:0sEm1ld0V8YTCPcjPVfIsc,200293
0.672,0.603,2,-7.777,0,0.0333,0.249,0.00277,0.127,0.655,113.194,spotify:track:57LP4yVIIBkRLWbq0ETF4K,313053
0.363,0.972,7,-3.608,1,0.115,0.000178,5.78e-05,0.857,0.182,144.993,spotify:track:1ZTGN5WWCvBKc9y03HahAe,163213
0.406,0.788,6,-5.358,1,0.0513,0.00138,0.0,0.131,0.299,143.176,spotify:track:5DdWEgxJgKfzy3yQGnn4u4,231813
0.711,0.811,11,-4.72,1,0.0377,0.0357,0.00868,0.246,0.961,140.01,spotify:track:0NEgLKReA7npnfiJeUHP8q,194549
0.295,0.917,4,-8.008,1,0.052,0.00928,0.728,0.28,0.622,173.316,spotify:track:11KrkGG4k0URkEe5NNKx55,137427
0.183,0.876,2,-5.495,0,0.051,0.0104,0.359,0.267,0.771,187.775,spotify:track:4IbDm3FsKHrdbuAAWXZztu,154720
0.29,0.853,0,-6.111,1,0.031,0.117,0.88,0.386,0.717,166.643,spotify:track:0DtK8msh3k4tZEocwTpkcK,238587
0.424,0.919,9,-4.629,1,0.1,0.00306,0.00674,0.123,0.684,163.732,spotify:track:6WlmA3HPHuNIR2mxI8LkZF,171467
0.41,0.994,9,-3.485,1,0.0815,0.00168,0.000157,0.308,0.597,169.755,spotify:track:3N5wUrnulGRc9LLSz0rQFb,132080
0.448,0.969,7,-3.714,1,0.0372,2.56e-05,0.0015,0.2,0.963,95.79,spotify:track:6DibYvbqhIHsLvZMZ8pV6c,132427
0.437,0.99,2,-3.704,1,0.0533,5.93e-06,0.0142,0.183,0.34,92.87,spotify:track:6BtaJWMs4kui6uaYKT7Gno,205440
0.408,0.915,4,-5.124,1,0.0451,0.00125,3.83e-05,0.0351,0.854,137.444,spotify:track:76XpBAo45nP84Mq3hx3wVX,218053
0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,spotify:track:10lT3pp9QERGOWiIzLx4We,548253
0.636,0.854,1,-4.061,0,0.139,0.00401,6.06e-05,0.0252,0.646,97.515,spotify:track:4Ok1wwudXcpksdsfqnMDoA,165093
0.35,0.996,8,-2.493,0,0.0693,0.000636,9.89e-05,0.0407,0.543,196.076,spotify:track:6Uo6kokyxBcRqwaZZXgkY1,142507
0.384,0.83,7,-3.87,1,0.0693,0.00039,0.0,0.886,0.318,111.061,spotify:track:6drkUIkQjL490JYVxk53RH,228457
0.676,0.66,11,-4.229,1,0.0278,0.000888,0.0,0.133,0.771,110.045,spotify:track:2G0spJL8lUV6iQUkf0JDqX,192120
0.572,0.757,11,-4.436,1,0.0315,0.00042,0.0,0.0808,0.461,106.866,spotify:track:4RXSyjvXCR8bbNHvPhnbex,189960
0.59,0.888,8,-3.192,0,0.0584,0.000111,0.0,0.275,0.843,152.089,spotify:track:4x4e5MhA2aXNkKDmaVjQ6J,192053
0.492,0.857,8,-3.767,0,0.0409,0.000254,0.0,0.217,0.376,134.909,spotify:track:2eWqxCtC6Knf0QE9P6eojt,209880
0.626,0.912,6,-4.044,1,0.0699,0.00351,0.0,0.145,0.389,102.044,spotify:track:4hNXkItzOhW6Nl8dXQgtLR,153400
0.56,0.914,1,-3.846,1,0.079,1.13e-05,7.9e-05,0.0285,0.694,152.046,spotify:track:5e23zHx6R3iRWSHHOjjLFx,206627
0.386,0.767,8,-3.962,1,0.0352,0.000304,0.0038,0.094,0.193,104.492,spotify:track:7hwCNp4ZfjONZHCGDs4L72,197653
0.485,0.911,5,-3.212,0,0.0476,2.12e-05,1.59e-05,0.126,0.774,160.021,spotify:track:0Wk6k1yFdzSg30eTB81Aq2,213120
0.561,0.928,10,-3.852,1,0.047,0.00127,0.0,0.0654,0.526,105.048,spotify:track:0hOAVUBM7sS1oVXLHU4xnl,222533
0.502,0.814,11,-4.505,1,0.0378,0.00186,0.0,0.338,0.701,158.128,spotify:track:4el4S1jNkP1Qhjbl894gRp,176307
0.453,0.978,1,-2.468,1,0.159,0.00022,0.0,0.319,0.6,191.94,spotify:track:5KouWvYuaRR7KMpL1atkQL,143613
0.427,0.988,5,-2.125,0,0.0748,0.000163,0.0,0.361,0.672,180.011,spotify:track:4UjHJo3KB0JIrLEj1M8zeN,156107
0.468,0.964,6,-2.393,0,0.0647,1.63e-05,1.56e-05,0.12,0.549,163.973,spotify:track:7o7Ds1Lt8q3st8vqNiRWDD,144147
0.391,0.923,9,-3.847,1,0.0654,0.00158,1.23e-06,0.0941,0.611,161.072,spotify:track:3L5UEBsgWMJq8he6v7Ry9j,206720
0.378,0.965,0,-2.412,0,0.0726,2.77e-05,2.42e-06,0.233,0.332,197.965,spotify:track:2X6XpyUvlI2dNaQz6OBafk,131240
0.52,0.989,6,-2.107,1,0.0754,4.27e-05,0.0,0.203,0.35,120.097,spotify:track:3oLmgx1SGaNj6IrF4LuG8R,146560
0.498,0.985,5,-3.162,0,0.139,0.000253,5.94e-06,0.21,0.332,156.009,spotify:track:0NHAMv8MJlg36DDs2Qcxfb,193360
0.453,0.784,5,-4.931,1,0.0556,0.232,0.0306,0.534,0.556,86.343,spotify:track:3QUfkHwKd1qTvv0XnjhSsq,163947
0.362,0.836,9,-5.663,1,0.0721,0.0366,0.000321,0.38,0.265,124.056,spotify:track:5EQzn8CEclXUd2pNidVRG5,264893
0.287,0.926,2,-4.581,1,0.0757,0.0219,0.0413,0.374,0.454,101.131,spotify:track:2SA4r9fgpyhlG44wUoUDkN,214348
0.297,0.835,6,-5.73,1,0.0591,0.351,0.14,0.137,0.328,161.129,spotify:track:6bglAE2Eijp21WlRXtmL50,194080
0.564,0.753,5,-5.223,1,0.0433,0.00512,2.43e-06,0.167,0.414,152.064,spotify:track:0dnS4Q4eLsxb8y2PKg32Ac,212547
0.573,0.745,7,-5.473,1,0.0317,0.000204,0.0229,0.0698,0.354,126.015,spotify:track:2xq7BwbZ9Uhka9bNGYt7Uw,273280
0.219,0.93,4,-4.178,0,0.201,0.000116,1.09e-05,0.578,0.278,171.468,spotify:track:7bnJ6jK5U8CI0TsuRzW3zQ,206200
0.168,0.974,2,-4.862,1,0.0655,0.000598,0.783,0.295,0.609,205.278,spotify:track:0brrVj6VnvrG70SjRTnEJA,116440
0.415,0.782,2,-6.745,1,0.0461,0.0011,0.0,0.14,0.564,135.029,spotify:track:4wNATViXFXHOKsGgEehnBT,148480
0.273,0.943,0,-5.317,1,0.171,0.000461,9.22e-05,0.336,0.615,181.521,spotify:track:1LaG5Z5Ig0sqckML8yAcDc,174346
0.744,0.721,0,-7.008,1,0.0899,0.025,0.0466,0.155,0.965,157.188,spotify:track:62uw0iWu8jLB4cYBQxjdcm,207200
0.269,0.713,7,-11.416,0,0.0447,0.00603,0.0,0.294,0.816,174.006,spotify:track:2WEAo8ZCQZzzl0FyErMLI8,175227
0.805,0.719,8,-7.643,1,0.324,0.0288,0.0,0.327,0.906,137.096,spotify:track:55jQMevNp7aWtiW5LPlPoa,135766
0.607,0.713,5,-6.206,1,0.243,0.166,0.0,0.769,0.482,134.994,spotify:track:0ToC28lLiwEKyQdN4FXypS,245333
0.687,0.672,0,-5.975,0,0.0573,0.198,0.0,0.175,0.792,80.035,spotify:track:42tBlHWL3VfDkUM2iWcc5p,261000
0.773,0.625,1,-7.029,0,0.176,0.149,0.0,0.0619,0.676,82.004,spotify:track:4sEnZad9gvLSLkyt8DW11O,227648
0.835,0.681,8,-4.357,1,0.111,0.249,0.0,0.18,0.687,113.989,spotify:track:1m4C9zlV89rXTfXStluvec,202087
0.639,0.815,11,-4.962,0,0.252,0.232,0.0,0.299,0.4,159.903,spotify:track:5kkxyqYSQrnHpfsmkjKi81,243280
0.375,0.958,10,-3.948,1,0.101,2.93e-05,0.000393,0.248,0.337,169.091,spotify:track:7l8bY7TQDpsypsk4eWIwlJ,217347
0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,spotify:track:7ouMYWpwJ422jRcDASZB7P,366213
0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,spotify:track:1RGasjWLZ4qMN7wbtkLa3u,170852
0.397,0.982,8,-3.752,1,0.0682,0.00587,0.00591,0.346,0.723,96.81,spotify:track:7LZl1tWRNAPXLY4IgbCjmt,210480
0.5,0.921,6,-5.261,1,0.0355,0.000165,0.00118,0.0959,0.891,90.861,spotify:track:7dVDWf0wud70V4PgYfKnaG,127533
0.221,0.887,10,-8.396,1,0.0537,0.00023,0.177,0.159,0.638,173.569,spotify:track:1Cq8IdsiaMiieYuLN8iEm0,174040
0.514,0.605,7,-8.625,1,0.046,0.725,0.0,0.238,0.823,77.75,spotify:track:6rn5EiGXgmnOqzUjKuCpQJ,185760
0.796,0.608,11,-10.936,1,0.041,0.499,0.887,0.0979,0.907,108.756,spotify:track:1oOD1pV43cV9sHg97aBdLs,213303
0.66,0.804,0,-7.618,1,0.117,0.202,0.0139,0.108,0.87,125.842,spotify:track:5vmFVIJV9XN1l01YsFuKL3,200177
0.443,0.875,2,-5.046,1,0.0723,0.00126,0.0,0.111,0.414,133.747,spotify:track:1wBy0okEa7TIBWizzo5acb,241067
0.72,0.494,0,-6.265,1,0.04,0.182,0.00526,0.106,0.835,141.986,spotify:track:5kEO1XGtXoqLcoAVCpc4CQ,191189
0.427,0.835,0,-5.501,1,0.0381,0.0711,0.0011,0.162,0.379,145.749,spotify:track:4HWaZCzkhmQW9gob7WrGoe,324046
0.665,0.9,10,-4.778,0,0.0378,0.0108,0.00189,0.33,0.946,149.934,spotify:track:5jmoum3vQdjTDhVlsz32Z9,174720
0.562,0.728,7,-5.492,1,0.0275,0.199,0.00405,0.252,0.521,75.266,spotify:track:17xbKoCF5iDcSb9usFt2yO,145218
0.801,0.601,11,-7.362,0,0.203,0.147,0.011,0.108,0.282,96.998,spotify:track:4pjcxC0qgXWZWmcBjzn1az,283225
0.176,0.954,7,-7.141,1,0.108,0.000946,0.000226,0.369,0.204,192.119,spotify:track:7lDMNH7nJZS3L4eRXhfxK6,152170
0.628,0.366,11,-8.435,1,0.0749,0.0597,0.000328,0.103,0.618,147.019,spotify:track:5UgHKkLbV59CphgcHxXZDr,228533
0.676,0.594,0,-5.588,0,0.053,0.00324,0.000912,0.0645,0.602,131.922,spotify:track:0Dit4xsY3yFY73b19VxsYE,162200
0.678,0.575,6,-7.215,0,0.0354,0.49,2.54e-05,0.259,0.603,106.933,spotify:track:0fwoDbcRrmCOXnJWXR9BO5,207620
0.83,0.631,11,-5.238,0,0.0313,0.0022,0.0359,0.0539,0.877,128.013,spotify:track:290xSzR8Ee9fm82poMg4od,222787
0.598,0.71,0,-6.839,0,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,spotify:track:3O8X1DE9btbzy4UH9cSX9a,274294
0.59,0.513,4,-9.476,1,0.0375,0.0481,0.000108,0.0906,0.406,141.988,spotify:track:5tV7QNSURiLd8trSLrZahV,218000
0.42,0.825,2,-5.343,1,0.0468,0.000559,0.728,0.183,0.307,152.934,spotify:track:4qtSl6Cbu68xuf8CMyHBFY,221240
0.395,0.826,2,-5.918,1,0.0508,0.0251,0.000266,0.0856,0.637,81.684,spotify:track:1e79xXMIS21CdgsXOqFWay,207934
0.3,0.694,2,-6.651,1,0.0483,0.00769,0.000615,0.299,0.359,106.246,spotify:track:1keX6YHfqSzklxaaxXmnBr,314787
0.549,0.904,1,-3.478,0,0.0409,0.000254,0.0,0.157,0.812,145.95,spotify:track:41ZAuxIo3pSMV3WI3Bfj0Q,181320
0.256,0.899,1,-5.751,1,0.067,0.000435,0.435,0.248,0.362,80.977,spotify:track:1DYcMKXywM4ZVwll9Za9Gx,200587
0.277,0.933,6,-5.797,1,0.0586,0.00606,0.532,0.102,0.444,129.681,spotify:track:2JPXHTyhuABVIt6t6ASKBQ,191320
0.144,0.947,1,-5.969,1,0.122,0.000313,0.0649,0.0462,0.0386,168.021,spotify:track:6XY6yBdqrphxj92fRmeT9C,219592
0.268,0.68,4,-6.05,1,0.0306,0.2,0.00162,0.132,0.655,172.796,spotify:track:5WbtG4xK3ROPrwhW1pc6hF,159507
0.265,0.866,6,-4.203,1,0.096,0.0254,4.01e-05,0.156,0.198,94.838,spotify:track:3z5hhZjVSmk0yOmMqMaFR7,138813
0.3,0.953,1,-1.85,1,0.07,0.00213,0.0,0.228,0.252,174.948,spotify:track:3NqtpAUjn1wTCzEklSvZt7,180347
0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971,spotify:track:5OUTFH5acycdnf8OVo21Gv,262600
0.725,0.418,9,-8.799,1,0.0309,0.346,1.01e-06,0.0658,0.378,77.923,spotify:track:3rIKurK8njiyQvZQsSU6bl,293347
0.52,0.931,2,-5.672,1,0.0376,0.191,0.000535,0.266,0.957,80.881,spotify:track:7C4WjkjFjdTouK67XkpUKd,115046
0.373,0.973,2,-2.698,1,0.0852,0.0241,0.717,0.292,0.591,83.196,spotify:track:5lM87DPfjUyGe7oE36lERa,171515
0.659,0.89,6,-8.446,1,0.057,0.0816,2.69e-05,0.112,0.612,90.005,spotify:track:2YTrgbxNPcqzSXQY9acap9,174347
0.447,0.684,9,-8.733,0,0.0436,0.174,0.0546,0.184,0.244,176.044,spotify:track:2sgiNX2CQg1VWzGYIpLg2E,307600
0.318,0.982,8,-3.706,0,0.314,0.00143,0.0645,0.38,0.53,179.96,spotify:track:08lGalwWh1k8ikeFeaEn94,170679
0.567,0.779,4,-6.417,0,0.0504,0.203,7.23e-05,0.268,0.472,83.994,spotify:track:6S1uChw6pG15PuQNoI3DNc,197815
0.479,0.817,11,-5.15,0,0.0684,0.000369,3.07e-05,0.434,0.72,166.122,spotify:track:6GUShMEvC9tNHr2O2iuS4Q,134284
0.46,0.908,4,-5.153,1,0.0964,0.0144,0.000483,0.321,0.72,91.973,spotify:track:3IykYGthSZkhuXvwOsBwQU,168699
0.337,0.929,7,-6.59,1,0.0722,0.0655,0.0,0.131,0.753,161.791,spotify:track:2Oed9gZ5WKs6IJ55G1p3DY,186627
0.528,0.965,11,-3.322,0,0.0968,0.075,0.00015,0.158,0.526,104.616,spotify:track:3CMeNdZ7yAPO39yZ4ugucw,238000
0.261,0.965,0,-4.53,1,0.0967,0.000371,0.000427,0.156,0.397,140.918,spotify:track:4rZtjSXxcGkRutV0GiBEgp,224267
0.419,0.922,7,-4.583,1,0.0694,0.00136,0.0,0.11,0.546,146.347,spotify:track:6BqMDVtK5cVWuCHxSoBVdg,188747
0.556,0.846,9,-3.578,0,0.044,0.000725,0.0,0.0942,0.722,150.002,spotify:track:7fPqh7pHSRV7rStdcvtwp7,205822
0.548,0.842,1,-3.902,1,0.0489,0.0084,0.0,0.0779,0.38,105.121,spotify:track:0ksLGbDH7R769GrbCarbBs,207679
0.476,0.902,5,-4.199,1,0.0411,6.79e-05,0.000525,0.283,0.533,131.475,spotify:track:63zTOnH2WDNeAcocLFyI7l,186373
0.343,0.926,0,-2.953,1,0.0696,0.000277,0.000286,0.261,0.502,132.436,spotify:track:5tQkgG7unCiJxaOFp5yc5O,147880
0.745,0.737,0,-5.657,1,0.173,0.0076,0.0,0.0758,0.851,138.034,spotify:track:6w8a64C9MU66UdSTnEaW6T,198018
0.422,0.819,2,-7.698,1,0.051,0.000484,0.0412,0.185,0.598,139.784,spotify:track:0R194013qdfjeFiap76Nzs,259813
0.397,0.928,9,-3.298,1,0.0496,0.00139,0.0146,0.0531,0.896,179.401,spotify:track:0fITTsx6ok4qTOsA2PoDo8,236887
0.742,0.56,4,-7.723,1,0.0308,0.213,8.62e-06,0.0895,0.683,107.005,spotify:track:5J2v5N7dT5Vhrui0D8U9Xm,204504
0.501,0.811,11,-6.479,1,0.0668,0.232,1.29e-05,0.344,0.857,156.023,spotify:track:74C8peUkhtu7v0gMtVNdec,213081
0.486,0.7,4,-10.152,1,0.0556,0.00379,8.48e-06,0.164,0.261,76.474,spotify:track:6XE0ahszRO63fx5AgNTDeL,245667
0.476,0.865,6,-7.653,0,0.0542,2.11e-05,3.46e-05,0.115,0.688,150.07,spotify:track:70C784n12sMtnEzpdiWJ4x,223867
0.47,0.91,6,-6.458,1,0.0425,1.07e-05,0.00906,0.326,0.32,130.013,spotify:track:70rLOatEpN8uTtaW3UyCqu,240522
0.805,0.784,10,-6.699,0,0.346,0.688,0.0,0.103,0.745,94.992,spotify:track:5yH8Ce7MpMwJPDSRvgIZF6,257920
0.385,0.963,1,-2.532,0,0.0846,8.96e-05,0.000141,0.132,0.412,144.901,spotify:track:6wMith98wlaLshmnNw4P9R,154267
0.564,0.682,6,-6.46,0,0.0289,0.0838,0.697,0.19,0.302,85.276,spotify:track:5zVW76plgG9B4904OXXXZd,219823
0.569,0.87,9,-4.019,0,0.135,0.125,0.893,0.397,0.5,91.002,spotify:track:6QJoWMGCwp6VPXfsJcNGHU,151607
0.571,0.373,11,-8.068,1,0.348,0.736,0.458,0.141,0.501,135.796,spotify:track:18SDFwz5UNo3C7M3FzGCyN,145655
0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817,spotify:track:2UciqgwVDwro0fev3MFbxJ,216727
0.505,0.546,1,-5.028,0,0.0257,0.243,0.00718,0.186,0.685,84.115,spotify:track:4MHGXPNVMx9tp8WEaex15z,194200
0.798,0.854,6,-3.778,0,0.214,0.0833,2.89e-06,0.276,0.951,93.018,spotify:track:4iQ0zdwIfwSHkle3rZo5bW,203227
0.533,0.739,5,-3.573,0,0.0602,0.029,0.0,0.266,0.617,81.37,spotify:track:50M2QjfSM82wkJ1d0iV4mh,234307
0.505,0.88,11,-3.403,1,0.126,2.18e-05,0.85,0.167,0.287,172.04,spotify:track:6AF1WkJbN24PB1aLmYKmHc,330174
0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,spotify:track:26VG1uCazw9xtVnq8A1vtd,214493
0.508,0.973,5,-2.587,0,0.155,0.00169,0.0103,0.327,0.305,74.958,spotify:track:3UGe9YVS1ooqw0QmKnxt1m,225700
0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,spotify:track:3mRLHiSHYtC8Hk7bzZdUs1,216133
0.698,0.542,2,-4.317,1,0.131,0.132,0.00117,0.199,0.664,140.096,spotify:track:47wq2z7KMHDRnoSMdZODUA,165391
0.407,0.916,0,-2.527,1,0.113,0.00218,0.0,0.343,0.633,97.226,spotify:track:4YINQq6CSDXcbVuknyGcMN,177465
0.56,0.859,4,-8.037,0,0.141,0.0136,0.521,0.672,0.114,124.663,spotify:track:0qnqsfFYgBo0sPHM2JmfTq,387707
0.486,0.926,9,-3.864,0,0.0932,0.00301,0.0,0.0473,0.551,139.985,spotify:track:5FYRDy9dLVi2uTa8httrVk,260173
0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,spotify:track:1bx7OUl2UmAnA5oZkm9If7,195667
0.466,0.954,11,-3.633,0,0.132,0.00015,0.00343,0.387,0.396,170.058,spotify:track:72aCha2Meq7txnk451hz7k,220173
0.546,0.583,6,-7.317,0,0.0348,0.002,0.173,0.115,0.235,128.017,spotify:track:60eOMEt3WNVX1m1jmApmnX,246787
0.556,0.898,1,-5.465,1,0.0587,0.57,0.897,0.0951,0.127,125.99,spotify:track:51fYtowi5L9QdiX7OHZpYz,359785
0.567,0.677,11,-3.904,0,0.0348,0.015,4.43e-05,0.134,0.441,126.958,spotify:track:1DOC9RFiw5zDRBm1w5IM6s,210040
0.583,0.785,2,-3.991,0,0.0337,0.0012,0.0127,0.124,0.355,91.977,spotify:track:73QSYYgsMuF6I7aiLFDuvG,270589
0.466,0.841,4,-4.683,0,0.0873,0.219,0.000286,0.14,0.317,171.874,spotify:track:7ipd9Og1Uw8V3d91n0DpXc,231040
0.705,0.611,2,-6.772,0,0.236,0.0309,0.0,0.0903,0.596,87.996,spotify:track:3LDvLibID9j32PoWnT6v80,208273
0.383,0.97,9,-5.638,1,0.0435,0.0276,0.0,0.0942,0.62,101.603,spotify:track:21YxK0klhpfLW8budkJaMF,313926
0.59,0.45,4,-12.599,1,0.0325,0.0519,0.000851,0.0894,0.571,157.026,spotify:track:5n5rg7PCto4Ivn3avhiXK1,219200
0.699,0.566,10,-5.459,0,0.0457,0.0259,1.23e-06,0.0745,0.453,89.019,spotify:track:5ottrg422qsSZyX7pVtuoL,175909
0.543,0.943,5,-3.949,1,0.0512,0.000308,0.0,0.089,0.662,140.089,spotify:track:6hD8W5jzpwAnaOWadaQXCS,162983
0.218,0.989,3,-4.553,1,0.214,0.00512,1.54e-05,0.088,0.464,199.711,spotify:track:7ksHlAdmLYHiN1sk7Mcvzw,180528
0.424,0.537,1,-6.799,1,0.029,0.184,0.0997,0.123,0.309,204.247,spotify:track:6W3z210PGfzwxaP5eHIql8,163233
0.485,0.909,7,-2.913,1,0.0641,0.000411,9.88e-06,0.295,0.323,129.108,spotify:track:4qn9mmsZrVGITFhHtbA9uY,269048
0.522,0.7,5,-5.49,1,0.0462,0.00243,0.0,0.137,0.467,173.891,spotify:track:2Ks9BP1Z22B83EKqHK0K4W,213627
0.618,0.892,9,-5.616,1,0.0392,0.00222,0.0,0.172,0.889,157.076,spotify:track:5YTd78tjzZR0ZCOJtmiwPX,204089
